,chain,voter,rank,chain_price,val_num,token,delegator,voting_power,n_participation,n_match,n_pass,total_proposal,p_participation,p_passed,p_matchproposal,missblock,jailed_ratio,commission,commission_variance,asset_value,asset_variance,day,max_day,n_outlier,total_chain,total_av,proportion_av
92,akash,coinpayu,98.0,1.049,93,30812356165.0,55,0.000221,29.0,23.0,18.0,59.0,0.4915254237288136,0.6206896551724138,0.3898305084745763,0,0.0,0.05,0.01662771271436569,32322161617.085,5.0739270724862473e+48,319.0,1143.0,1,20,4.939569782816217e+23,6.54351756088706e-14
93,archway,chorusone,1.0,0.073847,97,3.0655505045081902e+25,620,0.068693,9.0,9.0,6.0,10.0,0.9,0.6666666666666666,0.9,6,0.0,0.05,0.01662771271436569,2.263817081064163e+24,5.0739270724862473e+48,132.0,132.0,4,25,1.0465907758972885e+25,0.21630393972498876
94,archway,dsrv,2.0,0.073847,97,1.5121443071346052e+25,44,0.033884,10.0,10.0,7.0,10.0,1.0,0.7,1.0,6,0.0,0.1,0.01662771271436569,1.1166732064896918e+24,5.0739270724862473e+48,132.0,132.0,3,16,9.879582584164394e+24,0.1130283791826959
95,archway,cosmostation,3.0,0.073847,97,1.255982182085191e+25,11790,0.028144,10.0,10.0,7.0,10.0,1.0,0.7,1.0,18,0.0,0.05,0.01662771271436569,9.27505162004451e+23,5.0739270724862473e+48,132.0,132.0,1,53,2.1860692526959946e+25,0.04242798625252126
96,archway,astrovault,4.0,0.073847,97,1.2461707745043683e+25,213,0.027924,9.0,9.0,7.0,10.0,0.9,0.7777777777777778,0.9,2,0.0,0.08,0.01662771271436569,9.20259731848241e+23,5.0739270724862473e+48,132.0,132.0,2,1,9.20259731848241e+23,1.0
97,archway,a41,5.0,0.073847,97,1.2132964469381004e+25,298,0.027188,9.0,8.0,6.0,10.0,0.9,0.6666666666666666,0.8,22,0.0,0.05,0.01662771271436569,8.95983027170379e+23,5.0739270724862473e+48,132.0,132.0,4,7,8.959830271954525e+23,0.9999999999720157
98,archway,taharuu,6.0,0.073847,97,1.208404504623124e+25,59,0.027078,0.0,0.0,0.0,10.0,0.0,0.0,0.0,51,0.0,1.0,0.01662771271436569,8.923704745290383e+23,5.0739270724862473e+48,111.0,132.0,1,1,8.923704745290383e+23,1.0
99,archway,nodes.guru,7.0,0.073847,97,1.1268976260381636e+25,15762,0.025252,10.0,10.0,7.0,10.0,1.0,0.7,1.0,0,0.0,0.05,0.01662771271436569,8.321800899004027e+23,5.0739270724862473e+48,132.0,132.0,3,19,9.333288919100604e+23,0.8916257678441128
100,archway,simplystaking,8.0,0.073847,97,1.0572105623101147e+25,1021,0.02369,10.0,10.0,7.0,10.0,1.0,0.7,1.0,1,0.0,0.05,0.01662771271436569,7.807182839491503e+23,5.0739270724862473e+48,132.0,132.0,2,15,7.807182839617178e+23,0.9999999999839027
101,archway,delight,9.0,0.073847,97,1.001674980727647e+25,13,0.022446,5.0,4.0,2.0,10.0,0.5,0.4,0.4,11,0.0,0.05,0.01662771271436569,7.397069230179454e+23,5.0739270724862473e+48,131.0,132.0,3,8,7.660901318072328e+24,0.0965561220940089
102,archway,polkachu.com,10.0,0.073847,97,9.411920341245646e+24,946,0.02109,10.0,9.0,7.0,10.0,1.0,0.7,0.9,0,0.0,0.05,0.01662771271436569,6.950420814399672e+23,5.0739270724862473e+48,132.0,132.0,3,39,4.622064076386832e+25,0.015037482604163651
103,archway,stakely.io,11.0,0.073847,97,7.763610002659986e+24,687,0.017397,10.0,10.0,7.0,10.0,1.0,0.7,1.0,43,0.0,0.05,0.01662771271436569,5.7331930786643194e+23,5.0739270724862473e+48,132.0,132.0,2,19,1.6213731434359243e+25,0.0353601088181025
104,archway,stake.fish,12.0,0.073847,97,7.705909882266908e+24,630,0.017268,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0.0,0.05,0.01662771271436569,5.690583270757644e+23,5.0739270724862473e+48,132.0,132.0,3,4,5.690583271500694e+23,0.9999999998694246
105,archway,stakewithus,13.0,0.073847,97,7.398627661575705e+24,313,0.016579,10.0,9.0,6.0,10.0,1.0,0.6,0.9,1,0.0,0.05,0.01662771271436569,5.4636645692438105e+23,5.0739270724862473e+48,132.0,132.0,2,15,5.84268827521495e+24,0.09351285421851133
106,archway,bharvest,14.0,0.073847,97,7.225303979708974e+24,301,0.016191,9.0,9.0,7.0,10.0,0.9,0.7777777777777778,0.9,18,0.0,0.1,0.01662771271436569,5.335670229895686e+23,5.0739270724862473e+48,132.0,132.0,2,15,1.2266070024791098e+25,0.043499427437734335
107,archway,nacioncrypto,15.0,0.073847,97,7.083883448604204e+24,246,0.015874,9.0,8.0,6.0,10.0,0.9,0.6666666666666666,0.8,6,0.0,0.05,0.01662771271436569,5.231235410290746e+23,5.0739270724862473e+48,132.0,132.0,2,5,5.231235410292841e+23,0.9999999999995997
108,archway,whispernode,16.0,0.073847,97,6.744153748977801e+24,908,0.015112,9.0,8.0,5.0,10.0,0.9,0.5555555555555556,0.8,0,0.0,0.05,0.01662771271436569,4.980355219007636e+23,5.0739270724862473e+48,132.0,132.0,3,14,3.5624974034030226e+24,0.13979954663967548
109,archway,informalsystems,17.0,0.073847,97,6.67989561557541e+24,225,0.014968,5.0,5.0,4.0,10.0,0.5,0.8,0.5,5,0.0,0.05,0.01662771271436569,4.932902515233973e+23,5.0739270724862473e+48,132.0,132.0,4,15,5.899425884362411e+24,0.08361665375455604
110,archway,silknodes,18.0,0.073847,97,6.583108288534865e+24,277,0.014752,8.0,8.0,6.0,10.0,0.8,0.75,0.8,20,0.0,0.05,0.01662771271436569,4.861427977834341e+23,5.0739270724862473e+48,132.0,132.0,6,7,5.405487361772476e+23,0.8993505400113013
111,archway,imperator.co,19.0,0.073847,97,6.495329830975178e+24,1966,0.014555,10.0,9.0,6.0,10.0,1.0,0.6,0.9,0,0.0,0.05,0.01662771271436569,4.79660622028024e+23,5.0739270724862473e+48,132.0,132.0,3,33,3.0500922157827406e+25,0.01572610229769494
112,archway,bwarelabs,20.0,0.073847,97,6.234732597850025e+24,494,0.013971,10.0,10.0,7.0,10.0,1.0,0.7,1.0,2,0.0,0.05,0.01662771271436569,4.604162981534308e+23,5.0739270724862473e+48,132.0,132.0,3,9,3.930171921742603e+24,0.11714914953371462
113,archway,forbole,21.0,0.073847,97,6.214752968688053e+24,679,0.013926,2.0,2.0,1.0,10.0,0.2,0.5,0.2,0,0.0,0.05,0.01662771271436569,4.589408624787066e+23,5.0739270724862473e+48,132.0,132.0,1,37,6.33895591848842e+24,0.07240007161749519
114,archway,luckyfriday.io,22.0,0.073847,97,6.084189887675345e+24,788,0.013634,8.0,8.0,6.0,10.0,0.8,0.75,0.8,1,0.0,0.05,0.01662771271436569,4.492991706351612e+23,5.0739270724862473e+48,132.0,132.0,3,4,4.5053527044841565e+23,0.99725637504024
115,archway,triviumx,23.0,0.073847,97,5.761387549157783e+24,44,0.01291,10.0,10.0,7.0,10.0,1.0,0.7,1.0,1,0.0,0.08,0.01662771271436569,4.254611863426548e+23,5.0739270724862473e+48,132.0,132.0,3,1,4.254611863426548e+23,1.0
116,archway,0base.vc,24.0,0.073847,97,5.734398681239974e+24,381,0.01285,8.0,8.0,7.0,10.0,0.8,0.875,0.8,21,0.0,0.05,0.01662771271436569,4.234681394135283e+23,5.0739270724862473e+48,132.0,132.0,2,22,6.260828794737349e+23,0.6763771272095509
117,archway,lydialabs,25.0,0.073847,97,5.585133294872202e+24,56,0.012515,6.0,6.0,6.0,10.0,0.6,1.0,0.6,1,0.0,0.1,0.01662771271436569,4.124453384264275e+23,5.0739270724862473e+48,132.0,132.0,3,3,8.510787760270718e+23,0.484614761928111
118,archway,lemniscap,26.0,0.073847,97,5.552531828521092e+24,108,0.012442,0.0,0.0,0.0,10.0,0.0,0.0,0.0,9,0.0,0.05,0.01662771271436569,4.10037817940797e+23,5.0739270724862473e+48,132.0,132.0,2,4,4.1003781795633146e+23,0.9999999999621146
119,archway,keplr,27.0,0.073847,97,5.51168009294134e+24,172,0.012351,1.0,1.0,0.0,10.0,0.1,0.0,0.1,17,0.0,0.1,0.01662771271436569,4.0702103982343915e+23,5.0739270724862473e+48,132.0,132.0,3,9,4.070210398442896e+23,0.999999999948773
120,archway,disperze,28.0,0.073847,97,5.479870133807507e+24,939,0.012279,9.0,7.0,4.0,10.0,0.9,0.4444444444444444,0.7,0,0.0,0.05,0.01662771271436569,4.046719697712829e+23,5.0739270724862473e+48,132.0,132.0,3,3,2.0570543876088345e+24,0.1967240011780547
121,archway,amsolutions,29.0,0.073847,97,5.306530723375093e+24,95,0.011891,9.0,9.0,7.0,10.0,0.9,0.7777777777777778,0.9,0,0.0,0.09,0.01662771271436569,3.918713743290804e+23,5.0739270724862473e+48,132.0,132.0,4,6,4.3752489036566765e+23,0.8956550426229883
122,archway,lavender.fivenodes,30.0,0.073847,97,5.245258757558183e+24,791,0.011754,10.0,9.0,6.0,10.0,1.0,0.6,0.9,20,0.0,0.05,0.01662771271436569,3.873466234693991e+23,5.0739270724862473e+48,132.0,132.0,2,29,6.774193318897592e+24,0.05717974159208591
123,archway,cryptocrewvalidators,31.0,0.073847,97,5.089986989530793e+24,288,0.011406,7.0,6.0,3.0,10.0,0.7,0.4285714285714285,0.6,28,0.0,0.05,0.01662771271436569,3.758802692158805e+23,5.0739270724862473e+48,132.0,132.0,2,21,1.2184880544900195e+25,0.030848088155710295
124,archway,contributiondao,32.0,0.073847,97,5.025114699277765e+24,287,0.01126,7.0,6.0,6.0,10.0,0.7,0.8571428571428571,0.6,2,0.0,0.1,0.01662771271436569,3.710896451975651e+23,5.0739270724862473e+48,132.0,132.0,2,6,3.827703041227986e+24,0.09694838946505992
125,archway,archxwalletbykryptic,33.0,0.073847,97,4.887594747234594e+24,77,0.010952,8.0,8.0,6.0,10.0,0.8,0.75,0.8,15,0.0,0.1,0.01662771271436569,3.6093420929903304e+23,5.0739270724862473e+48,132.0,132.0,2,1,3.6093420929903304e+23,1.0
126,archway,blockscope.net,34.0,0.073847,97,4.571760255749842e+24,33,0.010244,5.0,4.0,4.0,10.0,0.5,0.8,0.4,0,0.0,0.05,0.01662771271436569,3.376107796063586e+23,5.0739270724862473e+48,132.0,132.0,2,8,1.6451514819703239e+25,0.020521561893012876
127,archway,hypersphere,35.0,0.073847,97,4.5366996298182007e+24,7,0.010166,0.0,0.0,0.0,10.0,0.0,0.0,0.0,11,0.0,0.05,0.01662771271436569,3.350216575631846e+23,5.0739270724862473e+48,103.0,132.0,2,2,3.350216575642417e+23,0.9999999999968446
128,archway,hashquark,36.0,0.073847,97,4.47570939050189e+24,105,0.010029,5.0,5.0,4.0,10.0,0.5,0.8,0.5,20,0.0,0.05,0.01662771271436569,3.305177113603931e+23,5.0739270724862473e+48,132.0,132.0,3,13,7.732939248240846e+23,0.4274153730557007
129,archway,p2p.org,37.0,0.073847,97,4.338131294605975e+24,43,0.009721,10.0,10.0,7.0,10.0,1.0,0.7,1.0,9,0.0,0.1,0.01662771271436569,3.203579817127674e+23,5.0739270724862473e+48,132.0,132.0,3,11,1.0804091004018887e+24,0.2965154417836736
130,archway,smartstake,38.0,0.073847,97,4.207471598525882e+24,217,0.009428,10.0,8.0,5.0,10.0,1.0,0.5,0.8,0,0.0,0.05,0.01662771271436569,3.107091551363408e+23,5.0739270724862473e+48,132.0,132.0,2,17,2.015499568710538e+25,0.015415987180544231
131,archway,dorafactory,39.0,0.073847,97,4.205734929590685e+24,75,0.009424,9.0,9.0,6.0,10.0,0.9,0.6666666666666666,0.9,2,0.0,0.2,0.01662771271436569,3.105809073454833e+23,5.0739270724862473e+48,132.0,132.0,2,7,7.277928545869011e+24,0.042674355125645
132,archway,chainodetech,40.0,0.073847,97,4.1235673412659e+24,166,0.00924,6.0,5.0,4.0,10.0,0.6,0.6666666666666666,0.5,0,0.0,0.05,0.01662771271436569,3.045130774504629e+23,5.0739270724862473e+48,132.0,132.0,2,8,7.287691986910204e+23,0.41784570203764704
133,archway,stakin,41.0,0.073847,97,3.903139834623251e+24,83,0.008746,8.0,8.0,6.0,10.0,0.8,0.75,0.8,0,0.0,0.05,0.01662771271436569,2.8823516736742317e+23,5.0739270724862473e+48,132.0,132.0,5,16,3.9803887839894934e+23,0.7241382262124875
134,archway,crosnest,42.0,0.073847,97,3.875297609227134e+24,249,0.008684,9.0,9.0,7.0,10.0,0.9,0.7777777777777778,0.9,6,0.0,0.05,0.01662771271436569,2.8617910254859616e+23,5.0739270724862473e+48,132.0,132.0,2,30,1.6960764571842464e+25,0.016873007188820868
135,archway,stakecito,43.0,0.073847,97,3.8289400372511014e+24,1342,0.00858,8.0,7.0,6.0,10.0,0.8,0.75,0.7,0,0.0,0.05,0.01662771271436569,2.827557349308821e+23,5.0739270724862473e+48,132.0,132.0,3,28,9.728906630137507e+24,0.029063464753067085
136,archway,enigma,44.0,0.073847,97,3.755391650778834e+24,59,0.008415,5.0,5.0,4.0,10.0,0.5,0.8,0.5,0,0.0,0.1,0.01662771271436569,2.773244072350645e+23,5.0739270724862473e+48,132.0,132.0,2,20,2.7732440726486846e+23,0.9999999998925304
137,archway,frens,45.0,0.073847,97,3.450600967686677e+24,613,0.007732,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1,0.0,0.05,0.01662771271436569,2.54816529660758e+23,5.0739270724862473e+48,132.0,132.0,5,27,7.459016112147236e+24,0.034162217352739256
138,archway,citadel.one,46.0,0.073847,97,3.328056186678694e+24,1225,0.007458,9.0,9.0,7.0,10.0,0.9,0.7777777777777778,0.9,2,0.0,0.05,0.01662771271436569,2.4576696521766152e+23,5.0739270724862473e+48,132.0,132.0,4,36,6.377362216133211e+25,0.0038537401027015448
139,archway,ezstaking.io,47.0,0.073847,97,3.321557615280809e+24,78,0.007443,5.0,5.0,4.0,10.0,0.5,0.8,0.5,0,0.0,0.05,0.01662771271436569,2.4528706521564188e+23,5.0739270724862473e+48,132.0,132.0,3,14,3.0160782436883993e+23,0.8132649268265577
140,archway,wetez,48.0,0.073847,97,3.3101682520529246e+24,110,0.007417,4.0,3.0,3.0,10.0,0.4,0.75,0.3,0,0.0,0.1,0.01662771271436569,2.4444599490935232e+23,5.0739270724862473e+48,132.0,132.0,4,7,2.6468649783789845e+23,0.9235302779179088
141,archway,scvsecurity,49.0,0.073847,97,3.2695123965390577e+24,17,0.007326,6.0,6.0,5.0,10.0,0.6,0.8333333333333334,0.6,2,0.0,0.1,0.01662771271436569,2.414436819472198e+23,5.0739270724862473e+48,132.0,132.0,2,4,2.774041045685551e+25,0.008703680946708979
142,archway,peerswapbonusblock,50.0,0.073847,97,3.158458314142599e+24,24,0.007078,6.0,6.0,6.0,10.0,0.6,1.0,0.6,1,0.0,0.1,0.01662771271436569,2.3324267112448848e+23,5.0739270724862473e+48,132.0,132.0,2,1,2.3324267112448848e+23,1.0
143,archway,provalidator,51.0,0.073847,97,3.074135843444618e+24,292,0.006889,8.0,8.0,6.0,10.0,0.8,0.75,0.8,12,0.0,0.05,0.01662771271436569,2.270157096308547e+23,5.0739270724862473e+48,132.0,132.0,1,17,7.260577415170055e+23,0.3126689471784079
144,archway,kingsuper,52.0,0.073847,97,3.0637973652391e+24,14,0.006865,8.0,8.0,6.0,10.0,0.8,0.75,0.8,11,0.0,0.08,0.01662771271436569,2.2625224403081175e+23,5.0739270724862473e+48,132.0,132.0,3,16,2.262522582528863e+23,0.9999999371406294
145,archway,nysa.network,53.0,0.073847,97,3.0021248277994e+24,4,0.006727,2.0,2.0,1.0,10.0,0.2,0.5,0.2,9,0.0,0.07,0.01662771271436569,2.216979121585023e+23,5.0739270724862473e+48,129.0,132.0,2,7,2.2169791216116414e+23,0.9999999999879934
146,archway,gatadao,54.0,0.073847,97,3.000929050453999e+24,238,0.006725,7.0,7.0,6.0,10.0,0.7,0.8571428571428571,0.7,0,0.0,0.05,0.01662771271436569,2.216096075888765e+23,5.0739270724862473e+48,132.0,132.0,4,9,2.7833682963790472e+23,0.7961921815275899
147,archway,stakerelax,55.0,0.073847,97,2.771622480831396e+24,113,0.006211,8.0,8.0,6.0,10.0,0.8,0.75,0.8,8,0.0,0.05,0.01662771271436569,2.0467600534195608e+23,5.0739270724862473e+48,132.0,132.0,3,8,2.307178362834766e+23,0.8871269280216217
148,archway,darvin,56.0,0.073847,97,2.7697791926626364e+24,13,0.006207,5.0,5.0,4.0,10.0,0.5,0.8,0.5,16,0.0909090909090909,0.1,0.01662771271436569,2.045398840405577e+23,5.0739270724862473e+48,132.0,132.0,3,1,2.045398840405577e+23,1.0
149,archway,coinhall.org,57.0,0.073847,97,2.761849329935277e+24,32,0.006189,10.0,10.0,7.0,10.0,1.0,0.7,1.0,6,0.0,0.1,0.01662771271436569,2.039542874677304e+23,5.0739270724862473e+48,132.0,132.0,2,4,2.0395428747853777e+23,0.9999999999470108
150,archway,mzonder,58.0,0.073847,97,2.6562486740993873e+24,48,0.005952,9.0,9.0,7.0,10.0,0.9,0.7777777777777778,0.9,0,0.0,0.1,0.01662771271436569,1.9615599583621746e+23,5.0739270724862473e+48,132.0,132.0,3,8,2.5244429719001292e+23,0.7770268452076472
151,archway,alphabet,59.0,0.073847,97,2.59375486012388e+24,36,0.005812,10.0,10.0,7.0,10.0,1.0,0.7,1.0,2,0.0,0.05,0.01662771271436569,1.915410151555682e+23,5.0739270724862473e+48,132.0,132.0,2,5,2.315190496780014e+23,0.8273229154230074
152,archway,nodestake,60.0,0.073847,97,2.5676818184741574e+24,434,0.005754,6.0,6.0,5.0,10.0,0.6,0.8333333333333334,0.6,1,0.0,0.05,0.01662771271436569,1.8961559924886108e+23,5.0739270724862473e+48,132.0,132.0,3,13,4.8476749234421645e+23,0.391147513485128
153,archway,nuclearblock,61.0,0.073847,97,2.5640374917187e+24,27,0.005746,7.0,7.0,6.0,10.0,0.7,0.8571428571428571,0.7,0,0.0,0.1,0.01662771271436569,1.8934647665095084e+23,5.0739270724862473e+48,132.0,132.0,2,1,1.8934647665095084e+23,1.0
154,archway,l0vd.com,62.0,0.073847,97,2.5425105e+24,7,0.005697,5.0,4.0,4.0,10.0,0.5,0.8,0.4,8,0.0,0.1,0.01662771271436569,1.877567728935e+23,5.0739270724862473e+48,132.0,132.0,2,2,1.8775677289351163e+23,0.9999999999999379
155,archway,kjnodes.com,63.0,0.073847,97,2.5146488629481096e+24,77,0.005635,10.0,10.0,7.0,10.0,1.0,0.7,1.0,0,0.0,0.1,0.01662771271436569,1.8569927458212903e+23,5.0739270724862473e+48,132.0,132.0,3,7,1.8569927458770493e+23,0.9999999999699735
156,archway,stakepool,64.0,0.073847,97,2.4200733592073017e+24,188,0.005423,8.0,7.0,5.0,10.0,0.8,0.625,0.7,9,0.0043290043290043,0.01,0.01662771271436569,1.787151573573816e+23,5.0739270724862473e+48,132.0,132.0,4,5,1.7871517164485394e+23,0.9999999200545079
157,archway,landeros,66.0,0.073847,97,2.2831437888419183e+24,10,0.005116,10.0,10.0,7.0,10.0,1.0,0.7,1.0,6,0.0,0.1,0.01662771271436569,1.686033193746091e+23,5.0739270724862473e+48,132.0,132.0,3,5,1.686033193746717e+23,0.9999999999996289
158,archway,stakeme,67.0,0.073847,97,2.247821803771932e+24,1717,0.005037,5.0,5.0,4.0,10.0,0.5,0.8,0.5,2,0.0,0.1,0.01662771271436569,1.6599489674314587e+23,5.0739270724862473e+48,132.0,132.0,2,5,1.659949109669109e+23,0.9999999143120416
159,archway,jackallabs,68.0,0.073847,97,2.1582651200061531e+24,39,0.004836,5.0,4.0,3.0,10.0,0.5,0.6,0.4,0,0.0,0.05,0.01662771271436569,1.5938140431709437e+23,5.0739270724862473e+48,132.0,132.0,4,1,1.5938140431709437e+23,1.0
160,archway,mms,69.0,0.073847,97,2.136313970982856e+24,164,0.004787,10.0,9.0,7.0,10.0,1.0,0.7,0.9,2,0.0,0.05,0.01662771271436569,1.5776037781517095e+23,5.0739270724862473e+48,132.0,132.0,1,10,1.866370618964235e+23,0.8452789398427306
161,archway,chillvalidation,70.0,0.073847,97,2.112245963466657e+24,68,0.004733,6.0,6.0,4.0,10.0,0.6,0.6666666666666666,0.6,16,0.0,0.05,0.01662771271436569,1.5598302766412222e+23,5.0739270724862473e+48,132.0,132.0,2,13,1.8261385220723427e+23,0.8541686502900624
162,archway,viknov,72.0,0.073847,97,2.0564911300942217e+24,22,0.004608,9.0,9.0,7.0,10.0,0.9,0.7777777777777778,0.9,0,0.0,0.1,0.01662771271436569,1.5186570048406795e+23,5.0739270724862473e+48,132.0,132.0,1,1,1.5186570048406795e+23,1.0
163,archway,validatrium.com,73.0,0.073847,97,2.054588711885e+24,44,0.004604,9.0,9.0,7.0,10.0,0.9,0.7777777777777778,0.9,4,0.0,0.05,0.01662771271436569,1.5172521260657157e+23,5.0739270724862473e+48,132.0,132.0,3,11,3.515737907576318e+23,0.43156007812643804
164,archway,validator.run,74.0,0.073847,97,2.0277765901750912e+24,79,0.004544,6.0,6.0,5.0,10.0,0.6,0.8333333333333334,0.6,0,0.0,0.05,0.01662771271436569,1.4974521785465996e+23,5.0739270724862473e+48,132.0,132.0,4,6,5.711914979170759e+23,0.262162897033176
165,archway,popsteam,75.0,0.073847,97,2.024501239683839e+24,24,0.004537,9.0,9.0,7.0,10.0,0.9,0.7777777777777778,0.9,5,0.0,0.05,0.01662771271436569,1.4950334304693247e+23,5.0739270724862473e+48,132.0,132.0,2,5,1.4950334308200028e+23,0.999999999765438
166,archway,luganodes,76.0,0.073847,97,2.0027348428007e+24,17,0.004488,7.0,7.0,6.0,10.0,0.7,0.8571428571428571,0.7,5,0.0,0.1,0.01662771271436569,1.4789595993630327e+23,5.0739270724862473e+48,132.0,132.0,1,4,1.4789595994372043e+23,0.9999999999498488
167,archway,goldenratiostaking,77.0,0.073847,97,1.954621543431937e+24,885,0.00438,10.0,10.0,7.0,10.0,1.0,0.7,1.0,3,0.0,0.01,0.01662771271436569,1.4434293711781823e+23,5.0739270724862473e+48,132.0,132.0,3,14,2.7613868482483704e+24,0.05227189997279057
168,archway,gelotto,78.0,0.073847,97,1.87747634063959e+24,115,0.004207,6.0,6.0,4.0,10.0,0.6,0.6666666666666666,0.6,0,0.0,0.05,0.01662771271436569,1.386459953272118e+23,5.0739270724862473e+48,129.0,132.0,3,8,1.9369759610551718e+23,0.715785833767829
169,archway,bitnordic,79.0,0.073847,97,1.830337366618093e+24,51,0.004101,10.0,10.0,7.0,10.0,1.0,0.7,1.0,0,0.0,0.05,0.01662771271436569,1.351649235126463e+23,5.0739270724862473e+48,132.0,132.0,2,7,3.631229183745345e+24,0.03722291176709305
170,archway,n1stake,80.0,0.073847,97,1.803513955141432e+24,9,0.004041,8.0,8.0,6.0,10.0,0.8,0.75,0.8,0,0.0,0.1,0.01662771271436569,1.3318409504532933e+23,5.0739270724862473e+48,132.0,132.0,2,3,1.3318409504546064e+23,0.999999999999014
171,archway,baryon,81.0,0.073847,97,1.8020246328952e+24,9,0.004038,7.0,7.0,6.0,10.0,0.7,0.8571428571428571,0.7,10,0.0,0.1,0.01662771271436569,1.3307411306541184e+23,5.0739270724862473e+48,132.0,132.0,2,6,1.3307411306597822e+23,0.9999999999957438
172,archway,huginn,82.0,0.073847,97,1.8012758621328351e+24,176,0.004036,7.0,7.0,6.0,10.0,0.7,0.8571428571428571,0.7,5,0.0,0.05,0.01662771271436569,1.3301881859092349e+23,5.0739270724862473e+48,132.0,132.0,2,6,1.3301883280184811e+23,0.9999998931660704
173,archway,brightlystake,83.0,0.073847,97,1.8008443889881e+24,16,0.004035,9.0,9.0,7.0,10.0,0.9,0.7777777777777778,0.9,15,0.0,0.1,0.01662771271436569,1.329869555936042e+23,5.0739270724862473e+48,132.0,132.0,2,5,1.3298695560632264e+23,0.9999999999043633
174,archway,1packageletsnode,84.0,0.073847,97,1.780708370757703e+24,32,0.00399,10.0,10.0,7.0,10.0,1.0,0.7,1.0,2,0.0,0.1,0.01662771271436569,1.3149997105534408e+23,5.0739270724862473e+48,132.0,132.0,2,2,1.3149997105534636e+23,0.9999999999999827
175,archway,openbitlab,85.0,0.073847,97,1.7804732681977627e+24,48,0.00399,10.0,9.0,6.0,10.0,1.0,0.6,0.9,7,0.0,0.1,0.01662771271436569,1.3148260943660018e+23,5.0739270724862473e+48,132.0,132.0,3,2,1.3148260943661712e+23,0.9999999999998711
176,archway,spectrum,86.0,0.073847,97,1.773625274101628e+24,55,0.003974,8.0,8.0,6.0,10.0,0.8,0.75,0.8,0,0.0,0.1,0.01662771271436569,1.3097690561658292e+23,5.0739270724862473e+48,132.0,132.0,3,2,1.3097690561659711e+23,0.9999999999998916
